Timon_T,Timon_B,Timon_D,CT_T,CT_B,Target_Amplitude,CT_Amplitude
0.728130879769794,0.271869120230206,0.647011665055015,49.3055555555556,50.6944444444444,2.85298833494498,2.3786715759139
0.875875685332004,0.124124314667996,0.903847789246184,48.8207547169811,51.1792452830189,2.59615221075382,2.41840036708346
0.310753644165909,0.689246355834091,0.287945277490533,45.1697127937337,54.8302872062663,3.21205472250947,2.55801173810519
0.765500103433471,0.234499896566529,0.775089839862545,49.1279069767442,50.8720930232558,2.72491016013745,2.5625
0.81590876218879,0.18409123781121,0.100643601722639,49.5035460992908,50.4964539007092,3.39935639827736,3.3060177337094
0.766327876633578,0.233672123366422,0.362554452244064,48.1099656357388,51.8900343642612,3.13744554775594,3.09376406750826
1,0,0.720401265416488,49.3212669683258,50.6787330316742,2.77959873458351,2.78377343389197
0.754620776925503,0.245379223074497,0.759417949601842,49.063670411985,50.936329588015,2.74058205039816,2.40361626204933
0.836305000460421,0.163694999539579,0.761811398483138,48.4771573604061,51.5228426395939,2.73818860151686,2.56605340375282
0.727932155925929,0.272067844074071,0.735071589629775,49.1103202846975,50.8896797153025,2.76492841037022,2.41141398353868
